gene_id	gene_short_name	GS-1_FPKM	GS-2_FPKM	GS-3_FPKM	CK-1_FPKM	CK-2_FPKM	CK-3_FPKM	M-1_FPKM	M-2_FPKM	M-3_FPKM	GS-1_count	GS-2_count	GS-3_count	CK-1_count	CK-2_count	CK-3_count	M-1_count	M-2_count	M-3_count
231253	9130230L23Rik	0.525683	0.448471	0.855803	0.304976	0.433011	0.621376	0.628245	0.616779	0.706977	20.998	17.8868	32.9482	12.0929	17.5228	24.6809	24.6404	24.5942	27.9201
75758	9130401M01Rik	6.68967	7.97958	6.18169	6.89615	9.94613	7.38242	7.01006	6.49692	6.82335	230.978	278.239	209.892	243.718	353.224	260.272	243.324	230.202	246.778
619326	9130409I23Rik	0.0189104	0	0.0492461	0.0191858	0.0177201	0	0	0.0407274	0.0195884	0.954453	0	2.4406	0.930221	0.922255	0	0	1.96754	0.900649
77682	9230102O04Rik	0	0	0	0.0558527	0	0.0670292	0	0	0.052962	0	0	0	0.930221	0	1.12186	0	0	0.900649
77705	9230104L09Rik	14.2745	13.2957	13.4661	17.0693	9.36968	17.5168	17.6	13.2447	14.5527	246.249	230.541	236.739	287.438	164.161	298.415	300.818	227.251	244.976
234912	9230110C19Rik	3.10289	2.10912	3.39374	2.45276	2.98325	3.31079	1.8782	3.88868	4.94393	128.851	87.4465	136.674	98.6034	126.349	133.501	72.8946	156.419	190.037
77080	9230110F15Rik	0	0.0382983	0	0	0	0	0	0.0791744	0	0	0.993711	0	0	0	0	0	1.96754	0
78243	9230112D13Rik	0	0.0623219	0	0	0	0	0	0	0	0	0.993711	0	0	0	0	0	0	0
100504561	9230112J17Rik	0.609415	0.406626	0.450533	0.455929	0.456003	0.583047	0.784677	0.788547	0.570157	41.0415	26.8302	31.7278	30.6973	32.2789	39.2651	51.3342	52.1398	36.9266
414108	9230114K14Rik	1.87325	1.56778	2.07939	1.65091	1.32086	2.01636	2.27332	1.85748	2.34662	148.895	126.201	163.52	127.44	107.904	155.939	172.483	144.614	180.13
	9230115E21Rik	0.187177	0.0725613	0.149411	0.0458042	0.0441595	0.248688	0.155138	0.147339	0.0454851	7.63562	2.98113	6.10151	1.86044	1.84451	10.0967	6.1601	5.90261	1.8013
320054	9230116N13Rik	0.156279	0.273903	0.311187	0.306164	0.398291	0.352024	0.401159	0.161634	0.311821	9.54453	16.8931	18.3045	18.6044	24.9009	21.3153	23.6137	9.83769	18.9136
100048895	9330020H09Rik	0.844918	0.870618	0.729927	0.813786	0.596933	0.738559	0.633198	0.713141	0.892758	85.9008	89.434	74.4384	82.7897	61.7911	75.1646	63.6544	71.8151	90.0649
330427	9330102E08Rik	0.358738	0.335004	0.344794	0.318235	0.306785	0.276173	0.225964	0.43944	0.464882	41.9959	39.7484	39.0497	37.2088	36.8902	32.5339	25.6671	51.156	53.1383
319983	9330111N05Rik	0.0479336	0.0248394	0.0312967	0.0474356	0.0454859	0.028517	0.0531659	0.100578	0.0475421	1.90891	0.993711	1.2203	1.86044	1.84451	1.12186	2.05337	3.93508	1.8013
328957	9330117O12Rik	0.102908	0.0453116	0.133288	0.0437862	0.0412767	0.105874	0.0994063	0.0462186	0.0438506	6.68117	2.98113	8.54211	2.79066	2.76676	6.73116	6.1601	2.95131	2.70195
100689703	9330133O14Rik	1.31563	1.64642	1.19993	1.29551	1.6564	1.36838	1.28307	1.6383	1.62224	109.762	139.119	100.065	106.975	140.183	113.308	104.722	134.776	130.594
414085	9330151L19Rik	6.48343	6.16921	5.68392	6.22852	3.96233	7.76239	6.61012	6.21459	7.14743	357.92	341.836	307.516	340.461	222.263	425.185	356.259	339.4	385.478
319472	9330158H04Rik	0.221429	0.182855	0.0950391	0.0211624	0.125946	0.19043	0.134046	0.382092	0.443024	20.0435	16.8931	8.54211	1.86044	11.9893	16.8279	11.2935	33.4481	36.9266
212448	9330159F19Rik	3.50554	1.30511	3.08444	2.33001	0.617322	2.67824	1.82547	1.69516	1.91859	596.533	225.572	510.086	386.972	109.748	446.5	289.525	280.374	307.121
319673	9330159M07Rik	1.11426	1.13119	1.44492	1.14245	2.10235	1.02315	1.39237	1.25593	1.70193	94.4908	96.3899	120.81	93.9523	183.529	85.2614	111.909	103.296	134.197
493800	9330162012Rik	0.788753	0.736736	0.932706	0.863446	0.6641	0.939047	0.79345	1.13988	1.81064	27.6791	25.8365	31.7278	29.7671	23.9786	32.5339	26.6938	39.3508	61.2441
320272	9330162B11Rik	0.028921	0	0.0368465	0	0.0540906	0	0.0159045	0.0150213	0.0139578	1.90891	0	2.4406	0	3.68902	0	1.02668	0.983769	0.900649
320377	9330175E14Rik	0.659878	1.36217	1.51787	0.860043	1.98477	0.431626	0.503273	0.278351	0.326659	25.7702	53.6604	58.5745	33.488	78.3917	16.8279	19.507	10.8215	12.6091
442821	9330175M20Rik	0.0340334	0.104475	0.0738284	0.10219	0.0210485	0.0546168	0.116546	0.0358149	0.0339476	2.86336	8.9434	6.10151	8.37199	1.84451	4.48744	9.24016	2.95131	2.70195
77558	9330179D12Rik	0.606547	0.534889	0.643019	0.437472	0.534811	0.420798	0.843942	0.504313	0.771822	18.1345	17.8691	20.7335	13.023	18.4451	13.4623	24.633	16.7239	22.5161
231014	9330182L06Rik	3.62776	3.1141	4.3382	3.29239	1.75607	3.77616	4.27807	3.19609	2.96841	524.949	452.138	611.371	466.971	261.92	540.737	586.237	455.485	411.596
328531	9330182O14Rik	0.0151927	0	0	0	0.0141416	0	0.0174366	0.0159109	0.0151484	0.954453	0	0	0	0.922255	0	1.02668	0.983769	0.900649
380930	9330188P03Rik	0.561064	0.925717	0.610194	0.944233	0.3416	0.635603	0.686088	0.738133	0.660507	20.998	34.7799	23.1857	35.3484	12.9116	23.5591	25.6671	27.5455	24.3175
68108	9430008C03Rik	2.58111	2.47394	2.51735	2.77378	2.85142	2.38099	2.35254	2.50713	2.93387	227.16	217.623	208.672	239.067	255.465	208.666	195.07	215.445	241.374
230996	9430015G10Rik	3.89398	3.58773	3.66689	3.74488	3.24101	3.25786	3.31541	3.75894	3.83748	298.744	278.239	281.89	289.299	251.776	252.419	254.618	288.244	287.307
68115	9430016H08Rik	9.15385	10.3361	11.1692	10.4364	14.0664	10.9136	9.54588	9.60035	8.36106	272.019	309.044	323.38	310.694	429.771	323.096	277.205	286.277	248.579
319812	9430018G01Rik	0.300123	0.262379	0.415365	0.24716	0.142526	0.333282	0.353899	0.378579	0.308889	39.1326	34.7799	52.473	31.6275	19.3673	42.6307	43.1207	48.2047	37.8272
77269	9430019J16Rik	0	0	0	0	0	0	0	0	0.0382501	0	0	0	0	0	0	0	0	0.900649
240185	9430020K01Rik	86.8844	77.4197	101.287	81.3291	48.2849	87.6633	93.9963	71.9517	62.492	19328.6	17256.8	22293.7	17954.2	10890.9	19398.1	20432	15863.3	13567.4
77288	9430021M05Rik	0.0338124	0	0.0429792	0.0169366	0	0.0203298	0	0	0.0169823	1.90891	0	2.4406	0.930221	0	1.12186	0	0	0.900649
	9430023L20Rik	13.0393	14.24	13.6264	13.8442	15.0045	16.0999	15.2911	13.5774	13.8348	353.148	379.597	356.328	380.46	405.792	442.013	418.887	370.881	383.676
320692	9430037G07Rik	2.51556	2.83958	3.24549	2.55209	3.32899	2.10973	3.12949	2.84234	2.99428	196.617	224.579	239.179	193.486	268.376	161.548	224.844	214.462	215.255
77252	9430038I01Rik	3.74024	6.11619	4.4841	5.00041	6.6216	4.40199	5.58136	4.10321	3.92866	103.081	169.925	119.59	137.673	186.295	121.161	152.976	113.133	109.879
77323	9430041J12Rik	0.0150264	0	0.019286	0.0147584	0	0.0176198	0.0326274	0	0	0.954453	0	1.2203	0.930221	0	1.12186	2.05337	0	0
100037260	9430060I03Rik	0.446214	0.729659	0.702497	0.430405	0.485775	0.32455	0.360981	0.516507	0.336423	15.2712	24.8428	23.1857	14.8835	16.6006	11.2186	12.3202	17.7078	11.7084
77358	9430069I07Rik	0.0721218	0.150374	0.179606	0.14115	0	0.0843695	0.075812	0.221641	0.0691669	0.954453	1.98742	2.4406	1.86044	0	1.12186	1.02668	2.95131	0.900649
320189	9430076C15Rik	0.295891	0.231129	0.344885	0.280703	0.182291	0.252565	0.169217	0.168341	0.224948	27.6791	21.8616	31.7278	26.0462	17.5228	23.5591	15.4003	15.7403	20.7149
	9430076G02Rik	0.145971	0.303716	0.256473	0.114401	0.0760825	0.310632	0.241099	0.54971	0.209761	8.59008	17.8868	14.6436	6.51155	4.61127	17.9498	13.3469	31.4806	11.7084
77428	9430083A17Rik	0.69793	0.784934	0.651474	0.681697	0.398253	0.697291	0.751381	0.70895	0.9737	53.4494	60.6164	47.5918	51.1622	31.3567	52.7274	54.4143	53.1235	71.1513
434350	9430091E24Rik	2.16359	1.6944	2.503	1.71812	1.01235	2.02433	2.11031	2.24045	2.07211	173.708	137.129	203.787	134.879	83.0004	159.301	164.267	174.125	155.81
77397	9530003J23Rik	0.254356	0.382726	0.398998	0.479499	0.0814942	0.508859	0.312072	0.473751	0.534062	8.59008	12.9182	13.4233	15.8138	2.76676	16.8279	10.2668	15.7403	17.1123
77341	9530026F06Rik	0	0.0485857	0	0	0	0	0.10188	0	0	0	0.993711	0	0	0	0	2.05337	0	0
330385	9530026P05Rik	16.3002	11.2995	14.5151	13.6432	3.66129	14.2033	18.4901	14.9495	13.9008	364.601	255.384	312.397	300.461	84.8474	314.121	391.167	330.546	301.717
100500713	9530027J09Rik	1.56154	1.89251	1.76132	2.31475	2.18389	1.70754	2.01758	1.80407	1.43591	68.7206	83.4717	75.6587	100.464	97.759	75.1646	85.2148	77.7178	59.4428
654796	9530036O11Rik	0.627132	0.539073	0.565688	0.653277	0.249502	0.434257	0.510188	0.44859	0.482252	58.2216	50.6792	52.473	60.4644	23.9786	40.387	46.2008	41.3183	43.2311
	9530048J24Rik	1.28595	1.48953	1.12387	1.72089	0.621267	1.32842	1.40286	1.31805	1.4193	24.8158	28.8176	23.1857	33.488	11.9893	25.8028	28.7472	25.578	27.9201
319781	9530051G07Rik	0.33933	0.276848	0.396897	0.213628	0.143219	0.226429	0.468539	0.268286	0.292603	49.6315	41.7358	56.1339	30.6973	22.1341	32.5339	63.6544	38.367	40.5292
619321	9530052E02Rik	0.155149	0.121255	0.202012	0.22863	0.111367	0.228559	0.167439	0.359957	0.110426	3.81781	2.98113	4.88121	5.58133	2.76676	5.6093	4.10674	8.85392	2.70195
319482	9530053A07Rik	0.126794	0.0598263	0.126155	0.115593	0.0889142	0.133338	0.127317	0.200429	0.265537	27.6791	12.9182	26.8466	25.116	19.3673	29.1684	27.7205	43.2858	56.7409
319626	9530059O14Rik	0.0267538	0.0367476	0.0583264	0.017722	0.0251172	0.0636749	0.0202541	0.0284404	0.0538466	2.86336	3.97484	6.10151	1.86044	2.76676	6.73116	2.05337	2.95131	5.40389
213673	9530068E07Rik	74.219	78.4629	82.5793	74.3398	85.1036	74.025	78.9513	68.7358	71.4825	4669.18	4974.52	5037.41	4652.97	5468.97	4655.72	4815.15	4281.36	4371.75
68283	9530077C05Rik	1.28865	1.38854	1.9187	0.88527	1.42157	1.62781	0.931049	1.26801	1.45537	84.9463	91.4214	122.03	57.6737	94.9922	106.577	59.5477	82.6366	94.5681
319247	9530080O11Rik	0.0909903	0.187023	0.237647	0.122976	0.0855743	0.145512	0.342147	0.218768	0.18455	2.86336	5.96226	7.32181	3.7203	2.76674	4.48744	10.2668	6.88638	5.4034
638247	9530082P21Rik	12.4129	17.94	15.1298	14.6633	19.8098	13.6004	11.8717	11.5181	11.7514	1163.48	1690.3	1377.72	1386.03	1892.47	1291.26	1100.61	1080.18	1089.79
320440	9530091C08Rik	1.41416	0.925046	2.91213	1.31003	0.440943	1.22648	2.01988	1.91239	1.4856	332.15	220.604	671.166	302.322	106.982	284.952	450.714	437.777	327.836
319251	9630001P10Rik	0	0.0318603	0.0210462	0	0	0.0187053	0	0	0.0482216	0	1.98742	1.2203	0	0	1.12186	0	0	2.70195
319903	9630013A20Rik	1.13113	1.91543	1.43502	0.964086	0.733145	1.01237	2.53608	1.25608	0.83422	60.1305	103.346	74.4384	48.3715	41.5015	51.6056	121.149	63.945	39.6285
319562	9630028B13Rik	0.128558	0.16215	0.188986	0.0728274	0.113749	0.0986914	0.18297	0.136133	0.145621	13.3623	16.8931	19.5248	7.44177	11.9893	10.0967	18.4803	13.7728	14.4104
320684	9630028H03Rik	0.0148816	0.0152555	0.019173	0	0	0	0	0	0	0.954453	0.993711	1.2203	0	0	0	0	0	0
319801	9630033F20Rik	2.54762	2.40922	3.07042	2.86991	2.89792	2.54236	3.13845	2.66378	2.74688	267.247	255.384	314.838	299.531	312.644	265.881	320.325	277.423	280.102
	9830001H06Rik	16.2849	10.3791	17.0862	13.4214	7.16665	13.1081	20.6155	14.7907	10.9687	6001.6	3831.75	6212.56	4992.5	2665.32	4884.58	7637.5	5489.43	4123.17
328829	9830107B12Rik	0.0874984	0.107468	0.0798336	0.107402	0.332118	0.0733344	0.058421	0.0444022	0.0344075	9.54453	11.9245	8.54211	12.0929	37.8124	7.85302	6.1601	4.91885	3.6026
329753	9830132P13Rik	0.00712349	0.0146751	0.0375207	0	0.0133209	0.00851572	0.00816013	0.00756527	0	0.954453	1.98742	4.88121	0	1.84451	1.12186	1.02668	0.983769	0
208111	9830147E19Rik	4.76607	4.42654	4.77873	4.67234	3.75228	5.14301	5.90719	4.96866	5.23901	938.227	889.371	942.073	904.175	782.994	980.506	1098.55	950.321	965.495
402757	9830166K06Rik	0.0109915	0	0.042322	0.0219268	0.0316113	0	0.0721233	0.0694745	0.150885	0.954453	0	3.66091	1.86044	2.76676	0	6.1601	5.90261	12.6091
268759	9930012K11Rik	8.4465	7.14698	6.09876	7.92003	4.64509	7.82264	6.99913	7.54591	5.80449	470.545	398.478	328.261	445.576	261.92	440.891	386.033	421.053	326.035
	9930013L23Rik	0.385859	0.55618	0.298592	0.236571	0.717776	0.143916	0.330576	0.372953	0.758526	89.7186	129.182	68.3369	54.8831	168.773	33.6558	75.9746	86.5717	173.825
320469	9930014A18Rik	5.96979	5.84331	5.06217	5.20495	3.98343	6.02342	6.04082	6.61969	6.52878	895.277	883.409	744.384	782.316	608.688	907.585	883.975	987.704	963.694
240613	9930021J03Rik	8.87736	7.65265	10.4258	8.68499	6.58047	8.51752	11.6369	8.60383	8.00389	2257.28	1972.52	2583.38	2159.97	1742.14	2122.56	2801.82	2149.54	1953.51
194268	9930104L06Rik	5.45426	5.41061	5.20389	5.50062	5.16301	4.736	5.01836	4.94237	4.96917	445.729	446.176	402.7	451.157	431.615	389.285	396.3	403.345	403.491
667214	9930111J21Rik1	25.1135	37.178	43.2321	26.3356	41.791	20.1044	21.3408	16.9675	14.8714	3462.33	5146.53	5928.64	3603.54	5904.35	2759.25	2874.5	2335.61	2003.98
245240	9930111J21Rik2	18.6001	25.9224	29.1261	16.1518	28.2936	11.4419	12.7137	8.77302	9.76368	1300.29	1814.22	1993.73	1110.17	2025.15	792.866	851.568	607.64	654.938
	A030009H04Rik	1.28613	1.73712	1.89576	1.3326	2.20324	1.74473	1.66417	1.69535	2.26725	61.085	83.4717	85.4211	62.3248	107.904	81.8958	73.9213	78.7015	102.674
319266	A130010J15Rik	2.29281	2.27218	2.26874	2.28536	2.61651	2.26612	2.53906	2.07653	2.34359	241.477	239.483	223.314	235.346	283.132	236.712	245.377	213.478	230.566
	A130049A11Rik	9.44685	8.90315	10.506	8.95802	7.57356	9.86311	10.9966	9.87517	9.56166	1058.49	1020.54	1144.65	966.5	890.898	1066.89	1133.46	1050.67	969.999
319272	A130077B15Rik	18.027	14.4629	22.3088	14.1299	10.7858	13.7837	18.7266	17.4299	13.5635	1781.01	1447.84	2218.51	1376.73	1103.02	1335.01	1786.43	1689.13	1285.23
117586	A1bg	0.0207129	0	0	0	0.0200299	0	0	0.0214934	0.0399001	0.954453	0	0	0	0.922255	0	0	0.983769	1.8013
69865	A1cf	0.00745702	0.015426	0.0285721	0	0	0	0	0.015605	0	0.954453	1.98742	3.66091	0	0	0	0	1.96754	0
319951	A230001M10Rik	0	0	0	0	0	0	0	0.0369091	0.0348738	0	0	0	0	0	0	0	1.96754	1.8013
319750	A230009B12Rik	0.478984	0.600845	0.999672	0.223796	0.0903176	0.246019	0.798094	0.492071	0.653762	20.0434	21.8615	35.3886	8.37181	3.68887	8.97473	28.7471	17.7077	22.5161
100125339	A230020J21Rik	1.57307	1.71329	1.65548	1.71456	1.97681	2.26828	1.71048	2.09819	1.38058	49.6315	53.6604	52.473	54.8831	62.7133	71.799	55.4409	67.8801	45.9331
319487	A230028O05Rik	0.0484752	0.0248982	0.146429	0.0120824	0.125969	0.0577973	0.0279758	0.0128514	0.0370571	3.81781	1.98742	10.9827	0.930221	10.1448	4.48744	2.05337	0.983769	2.70195
319277	A230046K03Rik	28.2685	32.7979	35.4473	28.0911	31.0458	26.3983	29.0343	24.3863	25.2634	4860.07	5697.94	5845.25	4697.62	5610.08	4439.2	4593.38	4092.48	4097.95
319278	A230050P20Rik	5.69769	8.47695	6.54012	6.3769	8.37302	5.61299	4.3302	4.88121	4.9304	306.379	457.107	363.65	354.414	453.749	309.633	245.377	268.569	281.903
319469	A230056J06Rik	0.0631449	0.0543749	0.0277332	0.0316367	0	0.088967	0.0835908	0.0336713	0.0106474	5.72672	4.96855	2.4406	2.79066	0	7.85302	7.18679	2.95131	0.900649
320845	A230056P14Rik	0.983178	0.980794	0.980442	0.670875	0.74616	1.01426	0.645334	0.911855	0.800543	42.9504	42.7296	42.7106	28.8369	33.2012	43.7525	27.7205	39.3508	34.2247
319893	A230057D06Rik	1.81038	1.97321	2.743	1.94707	0.91135	2.20676	1.70739	2.36603	1.78254	112.625	124.214	169.622	119.068	59.0243	134.623	101.642	144.614	105.376
380787	A230065H16Rik	0.342574	0	0.0879963	0.133892	0.135226	0	0.0712955	0.138305	0.317682	4.77226	0	1.2203	1.86044	1.84451	0	1.02668	1.96754	4.50324
100043072	A230070E04Rik	0.0243377	0	0	0	0	0	0	0.0247875	0.0447033	0.954453	0	0	0	0	0	0	0.983769	1.8013
320742	A230072C01Rik	2.74757	2.53164	2.91834	2.73551	1.81236	1.97517	3.34592	2.21581	2.42152	139.35	129.182	140.335	133.952	94.07	98.7237	156.056	106.247	111.68
331547	A230072E10Rik	0.272236	0.263041	0.424105	0.299692	0.144852	0.174714	0.27841	0.257682	0.244382	28.6336	27.8239	43.9309	30.6973	15.6783	17.9498	27.7205	26.5618	24.3175
613263	A230073K19Rik	2.27469	2.25779	2.80049	2.25476	1.45338	1.9216	2.99529	2.27031	2.15755	485.816	493.874	586.965	448.367	332.012	383.676	558.516	450.566	398.087
320210	A230077H06Rik	0	0	0.0265203	0.0100649	0	0	0	0.0212832	0.020106	0	0	2.4406	0.930221	0	0	0	1.96754	1.8013
320132	A230108P19Rik	0.0514882	0.0796851	0	0.0386677	0.0361113	0.0308642	0.0442248	0.122465	0.0648662	3.81781	5.96226	0	2.79066	2.76676	2.24372	3.08005	8.85392	4.50324
232345	A2m	0.195604	0.027163	0.0424591	0.019163	0.142397	0	0	0.262312	0.481293	28.6336	3.97484	6.10151	2.79066	21.2119	0	0	38.367	69.35
380977	A330009N23Rik	4.24243	3.93611	3.23327	4.15093	3.00065	3.83913	4.02891	3.6966	3.69985	137.441	129.182	101.285	134.882	98.6813	126.77	129.362	120.02	117.084
	A330021E22Rik	7.30659	5.33943	7.74669	4.9081	5.41342	6.84093	5.30924	6.84318	9.67073	710.113	525.673	718.758	466.971	552.431	654.044	481.515	655.19	904.251
320977	A330023F24Rik	13.0376	10.6328	11.8746	11.4579	7.07227	11.7735	11.5055	11.1217	11.6421	2061.62	1707.19	1785.3	1784.16	1158.35	1861.17	1705.32	1727.5	1749.06
319931	A330032B11Rik	0.501283	0.418604	0.562669	0.231104	0.348194	0.536954	0.476397	0.4573	0.356524	24.8158	20.8679	28.0669	11.1627	17.5228	25.8028	22.587	21.6429	16.2117
320614	A330033J07Rik	0.0237683	0.0122974	0.0460111	0.0936036	0.0339507	0.169099	0.0260946	0.0873193	0.195802	1.90891	0.993711	3.66091	7.44177	2.76676	13.4623	2.05337	6.88638	15.311
319727	A330035P11Rik	0.454037	0.711394	0.796608	0.566774	0.529953	0.905449	0.605438	0.844679	0.954941	37.2237	58.6289	64.676	45.5808	44.2682	72.9209	48.2542	67.8801	75.6545
74333	A330040F15Rik	0.890496	1.29832	0.703886	0.971944	1.00802	0.987544	1.00847	1.21904	1.02396	17.1802	24.8428	13.4233	18.6044	19.3673	19.0716	19.507	23.6105	19.8143
319556	A330041J22Rik	0.263315	0.441632	0.216736	0.315762	0.257763	0.291295	0.382925	0.37338	0.444013	13.3623	22.8563	10.9827	15.8145	13.8338	14.5842	18.4815	18.6924	21.6156
320315	A330048O09Rik	0	0.0687735	0.087151	0	0	0.0779554	0	0.0688033	0.258181	0	0.993711	1.2203	0	0	1.12186	0	0.983769	3.6026
327768	A330049N07Rik	0.0879964	0.181414	0.166759	0.226223	0.230371	0.0413675	0.0810949	0.110371	0.12143	4.77226	9.93711	8.54211	12.0929	12.9116	2.24372	4.10674	5.90261	6.30454
	A330050B17Rik	0.309267	0.349039	0.367965	0.247175	0.182088	0.335659	0.38575	0.429404	0.442369	38.1781	43.7233	45.1512	29.7671	23.0564	40.387	45.1741	51.156	50.4363
320722	A330050F15Rik	0	0.0181541	0	0	0	0	0	0	0	0	0.993711	0	0	0	0	0	0	0
606735	A330069E16Rik	1.06615	0.72201	0.597693	0.947824	1.34671	0.519974	0.396924	0.5905	0.745053	22.9069	15.8994	12.203	20.4649	30.4344	11.2186	8.21347	12.789	16.2117
320026	A330076H08Rik	4.59857	4.83619	5.53385	4.60523	1.58277	4.93288	5.7269	5.3074	4.58869	216.661	233.522	250.162	207.439	80.2362	223.25	239.217	241.023	196.341
107003	A330093E20Rik	0.119595	0.0955303	0.105884	0.105783	0.0488528	0.0956643	0.245351	0.0843736	0.14607	8.59008	6.95597	7.32181	7.44177	3.68902	6.73116	16.4269	5.90261	9.90714
77920	A330102I10Rik	0.0753217	0.133118	0.100196	0	0.0509585	0.245694	0.164999	0.310664	0.159332	0.954453	1.98742	1.2203	0	0.922255	3.36558	2.05337	3.93508	2.70195
215493	A3galt2	0.369482	0.429983	0.451219	0.283623	0.182829	0.182295	0.145353	0.395179	0.257617	31.4969	36.7673	37.8294	24.1858	15.6783	15.706	12.3202	33.4481	21.6156
97159	A430005L14Rik	11.8881	10.9153	12.4826	12.096	14.3512	12.9145	12.5732	11.9997	10.3859	304.47	281.22	314.838	313.485	371.669	332.071	325.459	312.839	275.599
243308	A430033K04Rik	2.28627	2.20479	2.57059	2.50906	1.82872	2.77586	2.75922	2.31285	2.72342	251.021	244.453	284.33	273.485	206.585	302.902	298.765	251.845	291.81
320312	A430035B10Rik	2.55524	2.48432	2.3171	2.06047	1.37742	2.3989	3.07986	2.40643	2.44962	129.806	128.189	113.488	100.464	73.7804	116.673	141.682	116.085	112.581
	A430071A18Rik	1.0485	0.839473	1.09689	0.766775	0.742751	1.23214	1.5686	1.53239	2.21633	32.4514	24.8424	32.9478	22.3251	22.134	37.0214	47.2275	46.2371	63.0452
319493	A430078G23Rik	2.40855	2.41897	3.07482	2.3346	3.03031	2.72339	3.29488	2.66784	2.27254	203.298	205.698	245.281	197.207	260.998	232.225	267.965	225.283	189.136
106059	A430088P11Rik	0.162531	0.145097	0.199725	0.121463	0.353742	0.212729	0.158145	0.244283	0.227325	21.9524	19.8742	26.8466	16.744	48.8795	29.1684	21.5604	33.4481	30.6221
331195	A430089I19Rik	0	0	0	0	0.0164062	0	0	0	0.0170105	0	0	0	0	0.922255	0	0	0	0.900649
319803	A430090L17Rik	0.844306	0.734867	1.26591	0.727331	0.411788	0.672116	1.04685	0.732349	0.583332	96.3997	84.4654	143.996	82.7897	47.9572	76.2865	117.042	82.6366	64.8467
	A430092G05Rik	0.216394	0.199802	0.287061	0.216429	0.219667	0.285016	0.508875	0.299322	0.157908	9.54453	8.9434	12.203	9.30221	10.1448	12.3405	20.5337	12.789	6.30454
403202	A430093F15Rik	0.084059	0.208125	0.205608	0.165019	0.286932	0.237977	0.150445	0.175147	0	4.77226	11.9245	10.9827	9.30221	16.6006	13.4623	8.21347	9.83769	0
214239	A430105I19Rik	12.4498	12.6654	11.7669	14.493	10.4817	13.6566	12.5113	11.8694	11.9507	2116.02	2175.23	1997.63	2498.57	1810.39	2343.57	2136.53	2035.42	2059.78
	A430107P09Rik	0.0714915	0.110839	0.0234789	0.0716099	0.320236	0.105907	0.0204086	0.0762082	0.0183069	3.81781	5.96226	1.2203	3.72088	17.5228	5.6093	1.02668	3.93508	0.900649
239559	A4galt	16.1109	15.1733	17.1933	13.3677	16.2683	15.9666	9.15168	9.82919	13.0508	999.312	945.019	1058	827.897	1006.18	989.481	567.756	606.986	798.875
333424	A4gnt	0	0.0124813	0	0	0	0	0	0	0	0	0.993711	0	0	0	0	0	0	0
381384	A530006G24Rik	0.0292743	0	0	0	0	0	0	0	0	0.954453	0	0	0	0	0	0	0	0
329562	A530013C23Rik	1.76214	1.12147	1.74006	1.15259	1.39773	1.35566	1.11694	1.57043	1.09688	88.7641	56.6415	85.4211	57.6737	71.0136	68.4335	55.4409	78.7015	54.0389
319942	A530016L24Rik	0.90712	0.125599	0.291184	0	0.186824	0.436958	0.165971	2.39449	5.1715	71.584	9.93711	23.1857	0	14.7561	34.7777	13.3469	188.884	407.994
381287	A530032D15Rik	7.50262	12.608	13.4213	6.91885	20.3038	6.22044	6.19619	6.2982	5.33931	440.957	747.27	767.57	406.507	1221.99	366.848	354.206	370.881	310.724
328190	A530046M15Rik	0	0	0	0	0.0230213	0.0889634	0	0.0262574	0.050439	0	0	0	0	0.922255	3.36558	0	0.983769	1.8013
442846	A530050N04Rik	0	0	0.0500824	0	0	0	0.0212537	0.0395887	0.0935046	0	0	2.4406	0	0	0	1.02668	1.96754	4.50324
208079	A530053G22Rik	0	0	0.0411565	0	0	0	0	0.12815	0	0	0	1.2203	0	0	0	0	3.93508	0
212281	A530054K11Rik	7.95537	7.98011	9.10289	7.85843	7.64355	7.4388	9.1036	7.98814	7.94992	1345.78	1373.31	1582.73	1310.68	1366.78	1236.29	1478.43	1323.17	1265.41
320846	A530058N18Rik	0	0	0	0	0	0.0246628	0	0.0432837	0.0605765	0	0	0	0	0	1.12186	0	1.96754	2.70195
328830	A530064D06Rik	0.434748	1.64622	1.0251	0.523815	4.37254	0.274751	0.304126	0.206681	0.322593	25.7702	95.3962	58.5745	30.6973	255.465	15.706	17.4536	11.8052	17.1123
328263	A530065N20Rik	0	0	0	0	0.00726248	0	0	0.00803549	0	0	0	0	0	0.922255	0	0	0.983769	0
100415915	A530072M11Rik	0.503678	0.67858	0.421303	0.596213	0.23696	0.337328	0.541905	0.489334	0.553422	28.6336	38.7547	23.1857	33.488	13.8338	19.0716	29.7738	27.5455	30.6221
664702	A530088E08Rik	0.918372	1.28969	0.765438	0.927306	2.04778	0.680466	1.03656	1.03169	1.15586	41.0415	57.6352	34.1685	40.9297	92.2255	30.2902	46.2008	45.2534	49.5357
319293	A530099J19Rik	2.33821	1.21034	1.8179	1.82047	0.770774	1.88078	1.53482	1.87559	2.04212	182.3	94.4025	142.775	134.882	61.7911	141.354	111.909	139.695	144.104
